KEY_DISTRITO,KEY_SECCION,Pob_0_14_anys,Pob_15_24_anys,Pob_25_39_anys,Pob_40_64_anys,Pob_65_o_mas,Pob_Total_Seccio,Pct_Pob_0_14_anys,Pct_Pob_15_24_anys,Pct_Pob_25_39_anys,Pct_Pob_40_64_anys,Pct_Pob_65_o_mas
02,142,174.0,176.0,547.0,719.0,363.0,1979.0,8.792319353208692,8.893380495199596,27.640222334512384,36.331480545730166,18.342597271349167
02,143,147.0,153.0,447.0,532.0,263.0,1542.0,9.53307392996109,9.922178988326849,28.98832684824903,34.50064850843061,17.055771725032425
02,144,146.0,150.0,468.0,491.0,292.0,1547.0,9.437621202327085,9.696186166774403,30.252100840336134,31.738849385908207,18.87524240465417
02,145,86.0,134.0,415.0,396.0,238.0,1269.0,6.77698975571316,10.559495665878645,32.702915681639084,31.20567375886525,18.75492513790386
02,146,103.0,92.0,350.0,368.0,292.0,1205.0,8.547717842323651,7.634854771784233,29.045643153526974,30.53941908713693,24.232365145228215
02,147,195.0,198.0,571.0,708.0,455.0,2127.0,9.167842031029618,9.30888575458392,26.845322049835453,33.286318758815234,21.39163140573578
02,148,161.0,114.0,444.0,497.0,341.0,1557.0,10.34039820166988,7.321772639691715,28.516377649325626,31.920359666024407,21.901091843288377
02,149,209.0,174.0,524.0,640.0,317.0,1864.0,11.21244635193133,9.334763948497853,28.11158798283262,34.33476394849785,17.006437768240342
02,150,113.0,138.0,513.0,481.0,305.0,1550.0,7.290322580645162,8.903225806451614,33.09677419354839,31.032258064516128,19.67741935483871
02,151,134.0,127.0,412.0,544.0,299.0,1516.0,8.839050131926122,8.37730870712401,27.176781002638524,35.88390501319261,19.722955145118735
02,152,73.0,100.0,324.0,353.0,371.0,1221.0,5.978705978705979,8.19000819000819,26.535626535626534,28.91072891072891,30.384930384930385
02,153,138.0,91.0,310.0,474.0,345.0,1358.0,10.1620029455081,6.701030927835052,22.827687776141385,34.90427098674521,25.40500736377025
02,154,85.0,52.0,331.0,347.0,143.0,958.0,8.872651356993737,5.427974947807933,34.55114822546973,36.22129436325678,14.926931106471816
02,155,168.0,181.0,452.0,621.0,437.0,1859.0,9.037116729424422,9.73641742872512,24.314147391070467,33.405056481979564,23.50726196880043
02,156,107.0,94.0,321.0,441.0,370.0,1333.0,8.027006751687923,7.051762940735183,24.081020255063766,33.083270817704424,27.7569392348087
02,157,147.0,116.0,324.0,441.0,239.0,1267.0,11.602209944751381,9.155485398579321,25.57221783741121,34.806629834254146,18.863456985003946
02,158,195.0,123.0,430.0,565.0,392.0,1705.0,11.436950146627565,7.2140762463343115,25.219941348973606,33.137829912023456,22.991202346041057
02,159,210.0,154.0,547.0,670.0,397.0,1978.0,10.616784630940344,7.785642062689585,27.654196157735083,33.872598584428715,20.070778564206268
02,160,186.0,165.0,554.0,690.0,439.0,2034.0,9.144542772861357,8.112094395280236,27.236971484759092,33.92330383480826,21.58308751229105
02,161,89.0,97.0,345.0,370.0,181.0,1082.0,8.22550831792976,8.964879852125692,31.88539741219963,34.195933456561924,16.728280961182996
02,162,118.0,112.0,363.0,513.0,310.0,1416.0,8.333333333333332,7.909604519774012,25.635593220338983,36.228813559322035,21.89265536723164
02,163,157.0,172.0,498.0,639.0,355.0,1821.0,8.621636463481604,9.44535969247666,27.347611202635914,35.09060955518946,19.494783086216362
02,164,134.0,153.0,552.0,518.0,238.0,1595.0,8.401253918495298,9.592476489028213,34.608150470219435,32.476489028213166,14.921630094043886
02,165,137.0,139.0,537.0,572.0,303.0,1688.0,8.11611374407583,8.234597156398104,31.81279620853081,33.88625592417062,17.950236966824644
02,166,192.0,179.0,586.0,757.0,367.0,2081.0,9.226333493512733,8.601633829889476,28.159538683325323,36.37674195098511,17.63575204228736
02,167,230.0,221.0,543.0,774.0,496.0,2264.0,10.159010600706713,9.76148409893993,23.98409893992933,34.187279151943464,21.908127208480565
02,168,232.0,181.0,665.0,763.0,453.0,2294.0,10.113339145597209,7.890148212728858,28.98866608544028,33.26068003487359,19.74716652136007
02,169,127.0,113.0,410.0,568.0,282.0,1500.0,8.466666666666667,7.533333333333333,27.333333333333332,37.86666666666667,18.8
02,170,128.0,136.0,384.0,536.0,317.0,1501.0,8.527648234510327,9.060626249167223,25.58294470353098,35.709526982011994,21.11925383077948
02,171,176.0,115.0,483.0,525.0,338.0,1637.0,10.751374465485645,7.025045815516188,29.50519242516799,32.070861331704336,20.64752596212584
02,172,145.0,111.0,429.0,556.0,232.0,1473.0,9.843856076035303,7.535641547861507,29.124236252545828,37.74609640190088,15.750169721656485
02,173,128.0,136.0,407.0,538.0,312.0,1521.0,8.4155161078238,8.941485864562788,26.758711374095988,35.37146614069691,20.51282051282051
03,001,166.0,141.0,439.0,565.0,408.0,1719.0,9.656777196044212,8.202443280977311,25.538103548574753,32.867946480511925,23.7347294938918
03,002,183.0,161.0,506.0,732.0,321.0,1903.0,9.616395165528113,8.460325801366263,26.589595375722542,38.46558066211245,16.868102995270625
03,003,144.0,167.0,507.0,606.0,248.0,1672.0,8.61244019138756,9.988038277511961,30.322966507177036,36.24401913875598,14.832535885167463
03,004,153.0,131.0,467.0,486.0,311.0,1548.0,9.883720930232558,8.462532299741603,30.16795865633075,31.3953488372093,20.09043927648579
03,005,119.0,77.0,327.0,421.0,238.0,1182.0,10.067681895093063,6.514382402707277,27.66497461928934,35.6175972927242,20.135363790186126
03,006,131.0,136.0,418.0,546.0,160.0,1391.0,9.417685118619698,9.777138749101367,30.050323508267436,39.25233644859813,11.502516175413371
03,007,165.0,197.0,429.0,631.0,277.0,1699.0,9.711595055915243,11.595055915244261,25.250147145379636,37.13949381989406,16.303708063566805
03,008,101.0,104.0,361.0,425.0,167.0,1158.0,8.721934369602764,8.981001727115718,31.174438687392055,36.70120898100173,14.421416234887738
03,009,119.0,103.0,355.0,439.0,230.0,1246.0,9.550561797752808,8.26645264847512,28.491171749598713,35.23274478330658,18.45906902086677
03,010,165.0,205.0,570.0,716.0,224.0,1880.0,8.77659574468085,10.904255319148938,30.319148936170215,38.08510638297872,11.914893617021278
03,011,198.0,189.0,590.0,636.0,167.0,1780.0,11.123595505617978,10.617977528089888,33.146067415730336,35.73033707865169,9.382022471910112
03,012,180.0,229.0,688.0,776.0,297.0,2170.0,8.294930875576037,10.55299539170507,31.70506912442396,35.76036866359447,13.686635944700463
03,013,180.0,186.0,591.0,659.0,179.0,1795.0,10.027855153203342,10.362116991643454,32.92479108635097,36.71309192200557,9.972144846796658
03,014,157.0,159.0,580.0,660.0,214.0,1770.0,8.870056497175142,8.983050847457626,32.7683615819209,37.28813559322034,12.09039548022599
03,015,330.0,309.0,943.0,1138.0,407.0,3127.0,10.55324592260953,9.881675727534379,30.156699712184203,36.39270866645347,13.015669971218422
03,016,101.0,141.0,387.0,432.0,144.0,1205.0,8.38174273858921,11.701244813278008,32.11618257261411,35.850622406639005,11.950207468879668
03,017,162.0,164.0,591.0,560.0,153.0,1630.0,9.938650306748466,10.061349693251534,36.25766871165644,34.355828220858896,9.386503067484663
03,018,184.0,167.0,500.0,567.0,305.0,1723.0,10.679048171793383,9.692396982008125,29.01915264074289,32.90771909460244,17.701683110853164
03,019,140.0,153.0,454.0,536.0,196.0,1479.0,9.465855307640297,10.344827586206897,30.69641649763354,36.24070317782285,13.252197430696416
03,020,95.0,114.0,284.0,434.0,315.0,1242.0,7.648953301127214,9.178743961352657,22.86634460547504,34.94363929146538,25.36231884057971
03,021,83.0,69.0,241.0,345.0,305.0,1043.0,7.957813998082454,6.615532118887824,23.106423777564718,33.077660594439116,29.242569511025884
03,022,139.0,143.0,390.0,532.0,263.0,1467.0,9.475119291070211,9.74778459441036,26.58486707566462,36.264485344239944,17.92774369461486
03,023,190.0,171.0,477.0,704.0,252.0,1794.0,10.590858416945373,9.531772575250837,26.588628762541806,39.24191750278707,14.046822742474916
03,024,206.0,189.0,548.0,825.0,249.0,2017.0,10.213187902825979,9.370352007932572,27.169062964799206,40.90233019335647,12.345066931085771
03,025,504.0,271.0,809.0,997.0,277.0,2858.0,17.63470958712386,9.482155353393981,28.306508047585726,34.88453463960812,9.692092372288313
03,026,98.0,97.0,157.0,328.0,309.0,989.0,9.908998988877654,9.80788675429727,15.874620829120323,33.16481294236603,31.243680485338725
03,027,150.0,243.0,285.0,677.0,383.0,1738.0,8.63060989643268,13.981588032220943,16.398158803222092,38.95281933256617,22.036823935558115
03,028,358.0,396.0,435.0,1120.0,395.0,2704.0,13.239644970414203,14.644970414201183,16.087278106508876,41.42011834319527,14.607988165680474
03,029,147.0,132.0,289.0,504.0,204.0,1276.0,11.52037617554859,10.344827586206897,22.648902821316614,39.49843260188088,15.987460815047022
03,030,168.0,148.0,344.0,610.0,345.0,1615.0,10.402476780185758,9.1640866873065,21.30030959752322,37.77089783281733,21.36222910216718
03,031,260.0,257.0,415.0,842.0,624.0,2398.0,10.842368640533778,10.717264386989157,17.306088407005838,35.11259382819016,26.02168473728107
03,032,266.0,196.0,383.0,628.0,319.0,1792.0,14.84375,10.9375,21.372767857142858,35.044642857142854,17.801339285714285
03,033,199.0,203.0,353.0,547.0,244.0,1546.0,12.871927554980594,13.13065976714101,22.833117723156533,35.38163001293661,15.782664941785251
03,034,145.0,159.0,316.0,546.0,354.0,1520.0,9.539473684210527,10.460526315789474,20.789473684210527,35.921052631578945,23.289473684210527
03,035,205.0,213.0,452.0,769.0,646.0,2285.0,8.971553610503284,9.321663019693654,19.781181619256017,33.65426695842451,28.271334792122538
03,036,248.0,303.0,456.0,910.0,506.0,2423.0,10.235245563351217,12.50515889393314,18.819645068097397,37.556747833264545,20.883202641353694
03,037,38.0,97.0,219.0,391.0,207.0,952.0,3.9915966386554618,10.1890756302521,23.004201680672267,41.07142857142857,21.743697478991596
03,038,125.0,128.0,175.0,333.0,189.0,950.0,13.157894736842104,13.473684210526315,18.421052631578945,35.05263157894737,19.894736842105264
03,039,400.0,311.0,596.0,958.0,407.0,2672.0,14.97005988023952,11.639221556886227,22.305389221556887,35.85329341317365,15.232035928143711
03,040,103.0,594.0,334.0,480.0,438.0,1949.0,5.284761416110826,30.47716777834787,17.136993329912777,24.628014366341713,22.473063109286816
03,041,107.0,144.0,352.0,496.0,283.0,1382.0,7.742402315484805,10.419681620839363,25.470332850940665,35.89001447178003,20.47756874095514
03,042,97.0,132.0,389.0,497.0,262.0,1377.0,7.044299201161946,9.586056644880173,28.249818445896878,36.09295570079884,19.026870007262165
03,043,125.0,136.0,412.0,508.0,441.0,1622.0,7.706535141800247,8.384710234278668,25.400739827373613,31.319358816276203,27.18865598027127
03,044,165.0,169.0,512.0,639.0,333.0,1818.0,9.075907590759076,9.295929592959295,28.16281628162816,35.148514851485146,18.316831683168317
03,045,115.0,88.0,271.0,439.0,181.0,1094.0,10.511882998171847,8.043875685557587,24.77148080438757,40.12797074954296,16.544789762340038
03,046,130.0,81.0,352.0,464.0,433.0,1460.0,8.904109589041095,5.5479452054794525,24.10958904109589,31.780821917808222,29.65753424657534
03,047,172.0,155.0,505.0,609.0,308.0,1749.0,9.834190966266437,8.862206975414523,28.87364208118925,34.81989708404803,17.61006289308176
03,048,180.0,154.0,499.0,491.0,371.0,1695.0,10.619469026548673,9.085545722713864,29.43952802359882,28.96755162241888,21.887905604719766
03,049,202.0,138.0,449.0,541.0,364.0,1694.0,11.92443919716647,8.146399055489963,26.505312868949233,31.936245572609206,21.487603305785125
03,050,182.0,124.0,474.0,589.0,304.0,1673.0,10.87866108786611,7.411835026897788,28.332337118947997,35.20621637776449,18.17095038852361
03,051,223.0,199.0,537.0,680.0,232.0,1871.0,11.918760021378942,10.636023516835918,28.701229289150188,36.34420096205238,12.399786210582576
03,052,165.0,128.0,426.0,479.0,171.0,1369.0,12.052593133674215,9.349890430971513,31.11760409057706,34.98904309715121,12.490869247626005
03,053,261.0,198.0,658.0,843.0,320.0,2280.0,11.447368421052632,8.68421052631579,28.859649122807017,36.973684210526315,14.035087719298245
03,054,135.0,161.0,382.0,546.0,412.0,1636.0,8.251833740831296,9.841075794621027,23.34963325183374,33.374083129584356,25.183374083129586
03,055,178.0,113.0,450.0,540.0,341.0,1622.0,10.974106041923552,6.966707768187423,27.743526510480887,33.292231812577064,21.023427866831074
03,056,79.0,76.0,273.0,317.0,206.0,951.0,8.307045215562566,7.991587802313354,28.706624605678233,33.33333333333333,21.661409043112513
03,057,140.0,116.0,362.0,496.0,387.0,1501.0,9.327115256495668,7.728181212524983,24.117255163224517,33.04463690872751,25.782811459027315
03,058,231.0,155.0,421.0,677.0,357.0,1841.0,12.547528517110266,8.419337316675719,22.868006518196633,36.77349266702879,19.39163498098859
03,059,149.0,114.0,313.0,449.0,276.0,1301.0,11.45272867025365,8.762490392006148,24.058416602613374,34.5119139123751,21.214450422751728
03,060,140.0,124.0,262.0,509.0,362.0,1397.0,10.021474588403724,8.876163206871867,18.75447387258411,36.4352183249821,25.912670007158194
03,061,131.0,81.0,334.0,401.0,250.0,1197.0,10.944026733500417,6.7669172932330826,27.903091060985798,33.50041771094403,20.885547201336674
03,062,185.0,150.0,421.0,628.0,314.0,1698.0,10.895170789163721,8.8339222614841,24.79387514723204,36.984687868080094,18.492343934040047
03,063,364.0,183.0,463.0,785.0,254.0,2049.0,17.764763299170326,8.931185944363104,22.596388482186434,38.31137140068326,12.396290873596877
03,064,210.0,259.0,812.0,615.0,278.0,2174.0,9.659613615455381,11.913523459061638,37.35050597976081,28.28886844526219,12.78748850045998
03,065,132.0,106.0,295.0,461.0,373.0,1367.0,9.656181419166057,7.754206291148501,21.580102414045356,33.72348207754206,27.286027798098022
03,066,249.0,271.0,460.0,884.0,493.0,2357.0,10.564276622825625,11.497666525243954,19.51633432329232,37.50530335171828,20.916419176919813
03,067,203.0,163.0,360.0,549.0,460.0,1735.0,11.70028818443804,9.394812680115274,20.7492795389049,31.64265129682997,26.512968299711815
03,068,111.0,87.0,265.0,404.0,292.0,1159.0,9.577221742881795,7.506471095772217,22.86453839516825,34.85763589301122,25.194132873166524
03,069,110.0,102.0,254.0,396.0,310.0,1172.0,9.385665529010238,8.70307167235495,21.672354948805463,33.78839590443686,26.450511945392492
03,070,126.0,116.0,307.0,446.0,308.0,1303.0,9.669992325402916,8.902532617037604,23.56101304681504,34.22870299309287,23.637759017651575
03,071,161.0,130.0,354.0,517.0,251.0,1413.0,11.394196744515215,9.200283085633403,25.05307855626327,36.588818117480535,17.763623496107574
03,072,129.0,122.0,357.0,484.0,252.0,1344.0,9.598214285714286,9.077380952380953,26.5625,36.01190476190476,18.75
03,073,154.0,134.0,369.0,542.0,399.0,1598.0,9.637046307884855,8.385481852315396,23.09136420525657,33.917396745932415,24.96871088861076
03,074,170.0,173.0,415.0,667.0,406.0,1831.0,9.284543965046423,9.448388858547242,22.665210267613325,36.42818132168214,22.173675587110868
03,075,207.0,182.0,421.0,626.0,360.0,1796.0,11.525612472160358,10.133630289532295,23.44097995545657,34.85523385300668,20.044543429844097
03,076,109.0,74.0,245.0,345.0,273.0,1046.0,10.420650095602294,7.0745697896749515,23.422562141491397,32.98279158699809,26.099426386233272
03,077,142.0,131.0,387.0,465.0,288.0,1413.0,10.049539985845717,9.27105449398443,27.388535031847134,32.90870488322717,20.382165605095544
03,078,184.0,171.0,494.0,628.0,327.0,1804.0,10.199556541019955,9.478935698447893,27.383592017738362,34.811529933481154,18.12638580931264
03,079,180.0,190.0,495.0,658.0,296.0,1819.0,9.895547003848268,10.445299615173171,27.212754260582738,36.17372182517867,16.272677295217154
03,080,155.0,147.0,398.0,496.0,382.0,1578.0,9.82256020278834,9.315589353612168,25.221799746514574,31.432192648922687,24.20785804816223
03,081,196.0,227.0,486.0,680.0,465.0,2054.0,9.542356377799416,11.051606621226874,23.661148977604675,33.10613437195716,22.638753651411882
03,082,189.0,171.0,453.0,653.0,415.0,1881.0,10.047846889952153,9.090909090909092,24.082934609250398,34.71557682083998,22.062732589048377
03,083,133.0,91.0,334.0,446.0,346.0,1350.0,9.851851851851851,6.7407407407407405,24.74074074074074,33.03703703703704,25.62962962962963
03,084,151.0,122.0,299.0,457.0,412.0,1441.0,10.47883414295628,8.466342817487856,20.749479528105482,31.714087439278277,28.591256072172104
03,085,153.0,103.0,334.0,436.0,265.0,1291.0,11.85127807900852,7.978311386522076,25.87141750580945,33.772269558481796,20.52672347017816
03,086,122.0,106.0,264.0,380.0,383.0,1255.0,9.721115537848606,8.44621513944223,21.035856573705182,30.278884462151396,30.51792828685259
03,087,154.0,149.0,292.0,519.0,382.0,1496.0,10.294117647058822,9.959893048128341,19.518716577540108,34.69251336898396,25.534759358288774
03,088,138.0,103.0,340.0,451.0,338.0,1370.0,10.072992700729927,7.518248175182482,24.817518248175183,32.91970802919708,24.671532846715326
03,089,123.0,88.0,255.0,389.0,326.0,1181.0,10.414902624894157,7.451312447078746,21.591871295512277,32.938187976291275,27.60372565622354
03,090,74.0,87.0,239.0,343.0,225.0,968.0,7.644628099173553,8.987603305785125,24.6900826446281,35.43388429752066,23.24380165289256
03,091,143.0,149.0,384.0,531.0,247.0,1454.0,9.834938101788172,10.247592847317744,26.409903713892707,36.51994497936727,16.98762035763411
03,092,150.0,89.0,307.0,425.0,229.0,1200.0,12.5,7.416666666666667,25.583333333333336,35.41666666666667,19.083333333333332
03,093,125.0,148.0,304.0,503.0,361.0,1441.0,8.674531575294935,10.270645385149201,21.09646079111728,34.90631505898681,25.05204718945177
03,094,130.0,97.0,311.0,419.0,267.0,1224.0,10.620915032679738,7.924836601307189,25.408496732026144,34.23202614379085,21.813725490196077
03,095,156.0,137.0,424.0,572.0,331.0,1620.0,9.62962962962963,8.456790123456791,26.172839506172842,35.30864197530864,20.432098765432098
03,096,172.0,130.0,494.0,559.0,244.0,1599.0,10.756722951844903,8.130081300813007,30.89430894308943,34.959349593495936,15.259537210756724
03,097,179.0,151.0,546.0,603.0,162.0,1641.0,10.907982937233394,9.201706276660573,33.27239488117002,36.74588665447898,9.87202925045704
03,098,172.0,148.0,489.0,552.0,219.0,1580.0,10.886075949367088,9.367088607594937,30.949367088607595,34.93670886075949,13.860759493670885
03,099,119.0,83.0,297.0,411.0,124.0,1034.0,11.508704061895552,8.027079303675048,28.723404255319153,39.74854932301741,11.992263056092844
03,100,160.0,119.0,299.0,472.0,248.0,1298.0,12.326656394453005,9.167950693374422,23.035439137134052,36.36363636363637,19.106317411402156
03,101,742.0,817.0,2612.0,2451.0,505.0,7127.0,10.411112670127684,11.463448856461344,36.649361582713624,34.390346569384036,7.085730321313316
03,102,142.0,136.0,343.0,476.0,264.0,1361.0,10.433504775900074,9.992652461425422,25.20205731080088,34.97428361498898,19.397501836884643
03,103,121.0,79.0,224.0,358.0,342.0,1124.0,10.765124555160142,7.02846975088968,19.9288256227758,31.85053380782918,30.427046263345197
03,104,170.0,116.0,449.0,505.0,237.0,1477.0,11.509817197020988,7.8537576167907925,30.39945836154367,34.19092755585646,16.046039268788086
03,105,122.0,122.0,362.0,432.0,186.0,1224.0,9.967320261437909,9.967320261437909,29.575163398692812,35.294117647058826,15.196078431372548
03,106,133.0,120.0,388.0,494.0,174.0,1309.0,10.16042780748663,9.167303284950345,29.640947288006114,37.73873185637891,13.292589763177997
03,107,169.0,252.0,463.0,546.0,356.0,1786.0,9.462486002239642,14.109742441209406,25.923852183650613,30.57110862262038,19.932810750279955
03,108,178.0,145.0,425.0,578.0,277.0,1603.0,11.104179663131628,9.045539613225202,26.512788521522147,36.05739238927012,17.280099812850906
03,109,180.0,136.0,393.0,570.0,255.0,1534.0,11.734028683181226,8.865710560625816,25.61929595827901,37.157757496740544,16.623207301173405
03,110,144.0,96.0,414.0,515.0,307.0,1476.0,9.75609756097561,6.504065040650407,28.04878048780488,34.89159891598916,20.799457994579946
03,111,144.0,103.0,356.0,469.0,220.0,1292.0,11.145510835913312,7.972136222910217,27.55417956656347,36.30030959752322,17.027863777089784
03,112,206.0,156.0,434.0,628.0,460.0,1884.0,10.934182590233545,8.280254777070063,23.036093418259025,33.33333333333333,24.416135881104033
03,113,151.0,146.0,370.0,468.0,398.0,1533.0,9.84996738421396,9.523809523809524,24.135681669928243,30.528375733855185,25.962165688193085
03,114,131.0,127.0,369.0,433.0,392.0,1452.0,9.022038567493112,8.7465564738292,25.413223140495866,29.820936639118457,26.997245179063363
03,211,146.0,183.0,330.0,581.0,260.0,1500.0,9.733333333333333,12.2,22.0,38.733333333333334,17.333333333333336
03,212,267.0,253.0,564.0,848.0,595.0,2527.0,10.565888405223586,10.01187178472497,22.318955282944202,33.557578155916104,23.545706371191137
03,213,266.0,318.0,558.0,871.0,404.0,2417.0,11.005378568473315,13.156805957798925,23.086470831609432,36.03640877120397,16.714935870914356
04,001,153.0,95.0,322.0,423.0,267.0,1260.0,12.142857142857142,7.5396825396825395,25.555555555555554,33.57142857142857,21.19047619047619
04,002,211.0,185.0,377.0,626.0,526.0,1925.0,10.961038961038962,9.61038961038961,19.584415584415584,32.51948051948052,27.324675324675322
04,003,101.0,86.0,214.0,338.0,303.0,1042.0,9.692898272552783,8.253358925143955,20.537428023032632,32.437619961612285,29.078694817658352
04,004,85.0,83.0,245.0,345.0,256.0,1014.0,8.382642998027613,8.185404339250493,24.16173570019724,34.023668639053255,25.2465483234714
04,005,119.0,94.0,266.0,398.0,334.0,1211.0,9.826589595375722,7.762180016515277,21.965317919075144,32.865400495458296,27.580511973575554
04,006,131.0,97.0,277.0,372.0,289.0,1166.0,11.23499142367067,8.319039451114923,23.756432246998287,31.903945111492284,24.78559176672384
04,007,96.0,79.0,220.0,341.0,337.0,1073.0,8.946877912395154,7.362534948741846,20.503261882572225,31.780055917986953,31.407269338303824
04,008,99.0,92.0,262.0,342.0,217.0,1012.0,9.782608695652174,9.090909090909092,25.889328063241106,33.794466403162055,21.442687747035574
04,009,163.0,98.0,340.0,486.0,338.0,1425.0,11.43859649122807,6.87719298245614,23.859649122807017,34.10526315789474,23.719298245614034
04,010,98.0,96.0,151.0,277.0,238.0,860.0,11.395348837209303,11.162790697674419,17.558139534883722,32.2093023255814,27.674418604651162
04,011,228.0,173.0,256.0,525.0,552.0,1734.0,13.148788927335639,9.976931949250288,14.763552479815456,30.276816608996537,31.833910034602077
04,012,122.0,90.0,259.0,388.0,446.0,1305.0,9.348659003831418,6.896551724137931,19.846743295019156,29.731800766283524,34.17624521072797
04,013,115.0,109.0,234.0,379.0,332.0,1169.0,9.837467921300256,9.32420872540633,20.01710863986313,32.42087254063302,28.40034217279726
04,014,60.0,78.0,99.0,255.0,251.0,743.0,8.07537012113055,10.497981157469717,13.324360699865412,34.32032301480484,33.78196500672948
04,015,207.0,162.0,405.0,652.0,468.0,1894.0,10.929250263991552,8.553326293558607,21.383315733896517,34.42449841605069,24.70960929250264
04,016,91.0,87.0,225.0,341.0,303.0,1047.0,8.691499522445081,8.30945558739255,21.48997134670487,32.56924546322827,28.939828080229223
04,017,139.0,105.0,243.0,355.0,322.0,1164.0,11.941580756013746,9.02061855670103,20.876288659793815,30.498281786941583,27.66323024054983
04,018,153.0,173.0,324.0,479.0,391.0,1520.0,10.06578947368421,11.381578947368421,21.31578947368421,31.513157894736842,25.723684210526315
04,019,163.0,186.0,280.0,491.0,310.0,1430.0,11.398601398601398,13.006993006993007,19.58041958041958,34.33566433566433,21.678321678321677
04,020,176.0,164.0,248.0,494.0,335.0,1417.0,12.42060691601976,11.573747353563867,17.50176429075512,34.862385321100916,23.64149611856034
04,021,149.0,133.0,285.0,428.0,331.0,1326.0,11.236802413273002,10.030165912518854,21.49321266968326,32.27752639517345,24.962292609351433
04,022,144.0,241.0,408.0,482.0,391.0,1666.0,8.643457382953182,14.465786314525811,24.489795918367346,28.931572629051622,23.46938775510204
04,023,125.0,144.0,146.0,338.0,259.0,1012.0,12.351778656126482,14.229249011857709,14.42687747035573,33.39920948616601,25.592885375494074
04,024,127.0,111.0,128.0,319.0,301.0,986.0,12.880324543610547,11.257606490872211,12.981744421906694,32.35294117647059,30.52738336713996
04,025,129.0,129.0,254.0,401.0,227.0,1140.0,11.31578947368421,11.31578947368421,22.280701754385966,35.175438596491226,19.912280701754387
04,026,135.0,104.0,239.0,428.0,317.0,1223.0,11.038430089942764,8.503679476696648,19.54210956663941,34.995911692559275,25.919869174161896
04,027,186.0,141.0,326.0,474.0,278.0,1405.0,13.238434163701069,10.0355871886121,23.202846975088967,33.73665480427046,19.7864768683274
04,028,176.0,106.0,275.0,405.0,359.0,1321.0,13.32323996971991,8.024224072672217,20.81756245268736,30.658591975775927,27.17638152914459
04,029,130.0,72.0,169.0,382.0,345.0,1098.0,11.839708561020036,6.557377049180328,15.391621129326047,34.790528233151186,31.420765027322407
04,030,221.0,188.0,282.0,543.0,547.0,1781.0,12.408759124087592,10.555867490174059,15.833801235261088,30.4884896125772,30.713082537900053
04,031,282.0,219.0,638.0,782.0,456.0,2377.0,11.863693731594447,9.213294068153134,26.84055532183425,32.89861169541439,19.183845183003786
04,032,171.0,120.0,358.0,514.0,413.0,1576.0,10.850253807106599,7.614213197969544,22.715736040609137,32.61421319796954,26.20558375634518
04,033,147.0,98.0,255.0,364.0,293.0,1157.0,12.705272255834055,8.47018150388937,22.039757994814174,31.46067415730337,25.324114088159032
04,034,139.0,136.0,203.0,433.0,489.0,1400.0,9.928571428571429,9.714285714285714,14.499999999999998,30.928571428571427,34.92857142857143
04,035,158.0,98.0,249.0,445.0,411.0,1361.0,11.609110947832477,7.200587803085965,18.295371050698016,32.69654665686995,30.19838354151359
04,036,209.0,211.0,398.0,597.0,408.0,1823.0,11.464618760285244,11.574328030718597,21.832144816236973,32.74821722435546,22.38069116840373
04,037,244.0,216.0,456.0,723.0,617.0,2256.0,10.815602836879433,9.574468085106384,20.212765957446805,32.047872340425535,27.349290780141843
04,038,109.0,97.0,219.0,362.0,381.0,1168.0,9.332191780821917,8.304794520547945,18.75,30.993150684931507,32.61986301369863
04,039,151.0,122.0,293.0,387.0,254.0,1207.0,12.510356255178129,10.107705053852527,24.27506213753107,32.062966031483015,21.04391052195526
04,040,211.0,189.0,451.0,570.0,241.0,1662.0,12.695547533092661,11.371841155234657,27.13598074608905,34.29602888086642,14.500601684717207
04,041,140.0,115.0,339.0,469.0,267.0,1330.0,10.526315789473683,8.646616541353383,25.48872180451128,35.26315789473684,20.075187969924812
04,042,144.0,140.0,433.0,539.0,499.0,1755.0,8.205128205128204,7.977207977207977,24.672364672364672,30.71225071225071,28.433048433048434
04,043,156.0,147.0,267.0,491.0,546.0,1607.0,9.70752955818295,9.147479775980088,16.61481020535159,30.55382700684505,33.97635345364032
04,044,173.0,153.0,367.0,548.0,398.0,1639.0,10.555216595485053,9.334960341671751,22.39170225747407,33.43502135448444,24.283099450884684
04,045,163.0,125.0,278.0,439.0,360.0,1365.0,11.941391941391942,9.157509157509157,20.366300366300365,32.16117216117216,26.373626373626376
04,046,284.0,222.0,352.0,716.0,810.0,2384.0,11.912751677852349,9.312080536912752,14.76510067114094,30.033557046979865,33.9765100671141
04,047,270.0,163.0,331.0,636.0,526.0,1926.0,14.018691588785046,8.463136033229492,17.1858774662513,33.021806853582554,27.31048805815161
04,048,184.0,109.0,319.0,478.0,448.0,1538.0,11.963589076723016,7.087126137841353,20.741222366710012,31.079323797139143,29.128738621586475
04,049,176.0,285.0,250.0,389.0,256.0,1356.0,12.979351032448378,21.01769911504425,18.436578171091444,28.68731563421829,18.87905604719764
04,050,338.0,255.0,254.0,703.0,548.0,2098.0,16.11058150619638,12.154432793136321,12.106768350810295,33.508102955195426,26.12011439466158
04,051,269.0,215.0,270.0,620.0,355.0,1729.0,15.558126084441874,12.434933487565067,15.615962984384039,35.85887796414112,20.5320994794679
